,nom,lon,lat,inception,height
1229,"immeuble, 7 rue Bailly",2.35635,48.864958,,
1230,"hôtel, 101, 103 rue du Temple",2.357182,48.862317,,
1231,"immeuble, 15 rue Michel-le-Comte",2.355908,48.862172,,
1232,"immeuble, 7 rue des Gravilliers",2.35749,48.86351,,
1233,"immeuble, 65 rue Quincampoix, 64 rue Rambuteau",2.350846,48.861934,,
1234,"immeuble, 66 rue Quincampoix, 62 rue Rambuteau",2.351007,48.861862,,
1235,hôtel Beaubrun,2.355596,48.862278,,
1236,hôtel Beautru de la Vieuville,2.359912,48.862431,,
1237,"immeuble, 69 rue Quincampoix",2.350911,48.862063,,
1238,"immeuble, 67 rue Quincampoix",2.350911,48.862047,,
1239,"immeuble, 68 rue Quincampoix",2.351058,48.861964,,
1240,"immeuble, 71 rue Quincampoix",2.350966,48.862075,,
1241,"immeuble, 70 rue Quincampoix",2.351053,48.861974,,
1242,"immeuble, 72 rue Quincampoix",2.351063,48.862009,,
1243,"immeuble, 73 rue Quincampoix",2.350998,48.862137,,
1244,"immeuble, 77 rue Quincampoix",2.351034,48.862223,,
1245,"immeuble, 75 rue Quincampoix",2.351015,48.862195,,
1246,"immeuble, 78 rue Quincampoix",2.351147,48.862178,,
1247,"immeuble, 83 rue Quincampoix",2.351136,48.862477,,
1248,"immeuble, 79 rue Quincampoix",2.351058,48.862277,,
1249,"immeuble, 88 rue Quincampoix",2.351448,48.862776,,
1250,"immeuble, 84 rue Quincampoix",2.351355,48.862572,,
1251,"immeuble, 91 rue Quincampoix",2.351192,48.862595,,
1252,"immeuble, 99 rue Quincampoix",2.35131,48.862834,,
1253,"immeuble, 107 rue Quincampoix",2.351415,48.862984,,
1254,"immeuble, 105 rue Quincampoix",2.351388,48.862911,,
1255,"immeuble, 17 rue Saint-Gilles",2.364952,48.85796,,
1256,"immeuble, 109 rue Quincampoix",2.351442,48.863026,,
1257,"immeuble, 111 rue Quincampoix, 19 rue aux Ours",2.351477,48.863083,,
1258,"immeuble, 149 rue Saint-Martin",2.351656,48.861848,,
1259,"immeuble, 145 rue Saint-Martin, rue Rambuteau",2.351544,48.861733,,
1260,Crèmerie,2.351667,48.861667,,
1261,"immeuble, 160 rue Saint-Martin",2.351938,48.861974,,
1262,"immeuble, 151 rue Saint-Martin",2.35167,48.861964,,
1263,"immeuble, 155 rue Saint-Martin",2.35178,48.862139,,
1264,"immeuble, 165 rue Saint-Martin",2.351949,48.862416,,
1265,"immeuble, 167 rue Saint-Martin",2.351981,48.862476,,
1266,"immeuble, 163 rue Saint-Martin",2.351938,48.862407,,
1267,"immeuble, 179 rue Saint-Martin",2.352187,48.862827,,
1268,"immeuble, 181 rue Saint-Martin",2.352222,48.862841,,
1269,"immeuble, 169 rue Saint-Martin",2.352016,48.862548,,
1270,"immeubles, 175, 177 rue Saint-Martin",2.352139,48.862714,,
1271,"immeuble, 185 rue Saint-Martin",2.35223,48.862881,,
1272,"immeuble, 187 rue Saint-Martin, 1 rue aux Ours",2.35215,48.86292,,
1273,tombe de Richard Wallace,2.396178,48.859168,,
1274,tombe de David Sintzheim,2.391738,48.858955,1812-02-01T00:00:00Z,
1278,tombe d'Anthelme Brillat-Savarin,2.395524,48.859776,,
1282,tombe d'Elisabeth Alexandrovna Demidoff,2.395159,48.85971,1818-04-01T00:00:00Z,
1286,tombe de Louis Visconti,2.390556,48.860556,1859-01-01T00:00:00Z,
1290,tombe d'Edmond About,2.396883,48.858601,1887-12-20T00:00:00Z,
1294,tombe d'Alexandre Aguado,2.394614,48.861614,1844-01-01T00:00:00Z,
1298,tombe de Marchal de Calvi,2.396827,48.862677,1874-02-24T00:00:00Z,
1302,tombe du marquis de Casa-Calvo,2.390556,48.859944,,
1306,tombe d'Eugène Gautier,2.39025,48.860472222222,1879-04-02T00:00:00Z,
1310,tombe de la famille Malet,2.3935,48.860278,1822-01-01T00:00:00Z,
1323,statue équestre d'Henri IV,2.34083,48.8572,1818-01-01T00:00:00Z,
1324,statue équestre de Jeanne d'Arc,2.332028,48.863819,1874-01-01T00:00:00Z,
1325,statue équestre de Louis XIV,2.3411111111111,48.865833333333,1822-01-01T00:00:00Z,
1327,statue équestre de Louis XIV,2.3411111111111,48.865833333333,1686-01-01T00:00:00Z,
1333,église Saint-Bernard de la Chapelle,2.355,48.886111111111,1861-01-01T00:00:00Z,
1337,Studio Building,2.26738,48.8493,,
1338,théâtre Daunou,2.331923,48.869355,,
1339,théâtre Déjazet,2.36444,48.8661,,
1340,théâtre Grévin,2.34222,48.8717,1900-01-01T00:00:00Z,
1341,théâtre Hébertot,2.3188888888889,48.882083333333,,
1342,théâtre Les Déchargeurs,2.34586,48.8597,,
1343,théâtre Marigny,2.31367,48.8686,,
1344,théâtre Montparnasse,2.3245,48.8409,,
1345,théâtre Mogador,2.3311111111111,48.875277777778,1913-01-01T00:00:00Z,
1346,théâtre Tristan-Bernard,2.319197,48.878888,,
1347,théâtre de l'Atelier,2.34236,48.8834,,
1348,théâtre de l'Athénée-Louis-Jouvet,2.329,48.8719,,
1352,théâtre de la Gaîté-Montparnasse,2.32306,48.8393,,
1353,théâtre de la Renaissance,2.3563888888889,48.869027777778,,
1354,théâtre des Deux Ânes,2.33167,48.8842,,
1355,théâtre des Gobelins,2.35456,48.8334,,
1356,théâtre des Mathurins,2.32586,48.8731,,
1357,théâtre Édouard VII,2.3294,48.8713,,
1358,tombe du Dragon,2.3958777777778,48.859063888889,1809-01-01T00:00:00Z,
1362,tour Albert,2.35181,48.8325,1958-01-01T00:00:00Z,
1363,tour Jean-sans-Peur,2.34806,48.8643,,
1364,usine de la Société Urbaine d'Air Comprimé,2.38444,48.8275,,
1365,villa Seurat,2.33283,48.8262,,
1369,villa des Arts,2.32716,48.8876,,
1370,école élémentaire des Hospitalières-Saint-Gervais,2.359142,48.857897,,
1371,église Notre-Dame-de-Compassion,2.28325,48.8814,1843-01-01T00:00:00Z,
1372,église Notre-Dame-de-la-Nativité de Bercy,2.38708,48.8362,1870-01-01T00:00:00Z,
1373,église Saint-Christophe-de-Javel,2.2795,48.8445,1930-01-01T00:00:00Z,
1374,église Saint-Jean-Baptiste de Belleville,2.3893,48.8757,1859-08-11T00:00:00Z,
1375,église Saint-Michel des Batignolles,2.3245,48.889,,
1376,église Saint-Pierre-de-Chaillot,2.29847,48.8677,1938-01-01T00:00:00Z,
1377,église Saint-Pierre-du-Gros-Caillou,2.30525,48.8595,1822-01-01T00:00:00Z,
1378,église Saint-Thomas-d'Aquin de Paris,2.3275,48.856388888889,1683-01-01T00:00:00Z,
1382,église Saint-Éphrem-le-Syriaque,2.34778,48.8483,1733-01-01T00:00:00Z,
1383,église Sainte-Odile,2.29297,48.8871,1946-01-01T00:00:00Z,
1384,église des Saints-Archanges,2.34722,48.8494,1374-01-01T00:00:00Z,
1385,Élysée Palace Hôtel,2.30002,48.8718,,
1386,îlot de la Reine Blanche,2.350833,48.835556,,
1390,maison Jeanneret,2.26528,48.8519,1923-01-01T00:00:00Z,
1391,maison d'Auguste Comte,2.33933333,48.85102778,,
1392,hôtel Carnavalet,2.3625,48.857222,,
1396,hôtel de Gramont,2.328889,48.868056,,
1400,tombe d'Oscar Wilde,2.398139,48.861889,1914-01-01T00:00:00Z,
1404,palais de Chaillot,2.288247,48.862217,,
1405,"usine électrique, 132-134 quai de Jemmapes",2.365,48.876111111111,,
1406,hôtel de La Feuillade,2.34034,48.866,,
1407,hôtel Clairambault,2.3416,48.866,,
1408,hôtel Desmarets,2.3398416666667,48.868138888889,,
1409,hôtel de Chavigny,2.3618055555556,48.850555555556,,
1410,hôtel de Fleury,2.3307777777778,48.855694444444,,
1411,maison du Fontainier,2.3362,48.8371,,
1412,Claverie,2.36556,48.8814,,
1413,Clown-Bar,2.3669,48.8636,,
1414,gloriette de Buffon,2.3559,48.8431,,
1415,hôtel de Vigny,2.36333333,48.85861111,,
1416,hôtel de Coulanges,2.36028,48.8578,,
1417,tombe de Théodore Barrière,2.39256,48.862547,1882-10-30T00:00:00Z,
1418,petit hôtel de Montmorency,2.3227777777778,48.847222222222,,
1419,6 au rue de Hanovre,2.3355,48.8704,,
1423,"immeuble, 50 rue des Tournelles, 37 boulevard Beaumarchais",2.367444,48.856204,,
1424,"maison, 72 rue des Archives",2.359337,48.862125,,
1425,"maison, 11 rue Barbette",2.360384,48.8589,,
1426,"maison, 8 rue de Braque",2.356642,48.861062,,
1427,"maison, 113 boulevard Beaumarchais, 1 rue du Pont-aux-Choux",2.366907,48.860902,,
1428,"maison, 42 rue Meslay",2.357707,48.868268,,
1429,"maison, 49 rue Meslay",2.357656,48.868125,,
1430,"maison, 62 rue Charlot",2.36374,48.863792,,
1431,"maison, 56 rue des Francs-Bourgeois",2.357764,48.859525,,
1432,"maison, 137 rue Vieille-du-Temple, 1 rue de Bretagne",2.364155,48.861863,,
1433,"maison, 8 rue de Saintonge",2.361851,48.861168,,
1434,"maison, 76 rue de Turenne",2.364686,48.860534,,
1435,hôtel de Sauroy,2.363546,48.863404,,
1436,théâtre Directoire,2.361988,48.86108,,
1437,"pâtisserie, 180 rue du Temple",2.363056,48.866944,,
1438,"boulangerie, 23 rue des Francs-Bourgeois",2.362778,48.856944,,
1439,boucherie-charcuterie,2.361389,48.855556,,
1440,"boulangerie, 62 rue de l'Hôtel-de-Ville, 2 rue des Barres",2.355,48.854722,,
1441,"boulangerie, 29 rue des Francs-Bourgeois",2.361389,48.857222,,
1442,"boutique, 72 rue Saint-Antoine",2.363056,48.854722,,
1443,"boutique, 61 rue Saint-Louis-en-l'Île",2.354722,48.8525,,
1444,"boulangerie, 13 rue Malher, rue des Rosiers",2.361111,48.856389,,
1445,Boutique « Bougnat »,2.359167,48.855278,,
1446,"crèmerie, 6 rue du Pont-Louis-Philippe",2.355278,48.854722,,
1447,Débit de boisson,2.350278,48.854167,,
1448,"boutique, 120 rue Saint-Martin, 59 rue Simon-le-Franc",2.351667,48.860278,,
1449,brasserie Bofinger,2.368047,48.853914,,
1450,"enceinte de Philippe Auguste, 31-33 rue des Francs-Bourgeois",2.360708,48.857592,,
1451,"enceinte de Philippe Auguste, 17-19-21 rue des Jardins-Saint-Paul",2.360386,48.853653,,
1452,"enceinte de Philippe Auguste, 15 rue de l'Ave-Maria",2.359969,48.853167,,
1453,"enceinte de Philippe Auguste, 9 à 15 rue Charlemagne",2.360678,48.854022,,
1454,fontaine des Guillemites,2.357736,48.858731,,
1455,hôtel d'Aubray,2.362372,48.853203,,
1456,"enceinte de Philippe Auguste, 8-10-14-16 rue des Rosiers",2.36015,48.856972,,
1457,hôtel Brulart,2.358831,48.857253,,
1458,hôtel des Parlementaires de la Fronde,2.362511,48.852086,,
1459,hôtel de Vibraye,2.356667,48.856667,,
1460,hôtel Pottier de Blancmesnil,2.353047,48.859208,,
1461,hôtel Thuriot de la Rosière,2.362308,48.852475,,
1462,"hôtel particulier, 29 quai de Bourbon",2.354444,48.853194,,
1463,"hôtel particulier, 7 rue Saint-Louis-en-l'Île, 6 rue de Bretonvilliers",2.359142,48.850803,,
1467,"hôtel particulier, 17 quai de Bourbon",2.355967,48.852708,,
1468,"hôtel particulier, 11 rue Saint-Louis-en-l'Île",2.358606,48.850992,,
1469,hôtel Raoul de la Faye,2.357136,48.857678,,
1470,"hôtel particulier, 13 rue Saint-Louis-en-l'Île",2.358444,48.85105,,
1471,"hôtel particulier, 29 rue Saint-Louis-en-l'Île",2.356803,48.851642,,
1472,"immeuble, 3 quai d'Anjou",2.359958,48.851056,,
1473,"immeuble, 13 quai d'Anjou",2.359389,48.851522,,
1474,"maison, 9 rue Aubriot, 17 rue des Blancs-Manteaux",2.357244,48.858822,,
1475,"immeuble, 7 rue Beautreillis",2.363122,48.852603,,
1476,"boulangerie, 28 rue des Blancs-Manteaux",2.355833,48.859444,,
1477,"maison, 1 quai de Bourbon, 39 rue des Deux-Ponts",2.356889,48.852419,,
1478,"immeuble, 19bis quai de Bourbon, 28 rue Le Regrattier",2.355378,48.852892,,
1479,"immeuble, 53 quai de Bourbon",2.353358,48.853189,,
1480,"immeuble, 42 quai des Célestins",2.358606,48.853253,,
1481,"immeuble, 28 rue du Bourg-Tibourg",2.356492,48.85765,,
1482,"maison, 2 rue Charles-V",2.363744,48.852539,,
1483,immeubles sur cour,2.356406,48.855539,,
1484,"immeuble, 23 rue des Écouffes",2.358767,48.857133,,
1485,cadran solaire,2.35423,48.85506,,
1486,"immeuble, 42 rue François-Miron",2.35705,48.855603,,
1487,"maison, 56 rue de l'Hôtel-de-Ville",2.355622,48.854536,,
1488,"immeuble, 14 rue Le Regrattier",2.3547,48.85215,,
1489,"maison, 3 rue des Juges-Consuls, 5 rue du Cloître-Saint-Merri",2.351364,48.8589,,
1490,"immeuble, 4 rue Le Regrattier",2.354497,48.851875,,
1491,"immeuble, 8 rue des Lombards",2.349947,48.859153,,
1492,"immeuble, 10 rue des Lombards",2.34985,48.859217,,
1493,"immeuble, 6 rue des Lombards",2.350022,48.859125,,
1494,"immeuble, 14 rue des Lombards",2.349681,48.859258,,
1495,"immeuble, 12 rue des Lombards",2.349744,48.859222,,
1496,"immeuble, 15 rue des Lombards",2.349475,48.859153,,
1497,"immeuble, 16 rue des Lombards, 2-4 rue Quincampoix",2.349594,48.859281,,
1498,"immeuble, 22 rue des Lombards",2.349369,48.859372,,
1499,"immeuble, 24 rue des Lombards",2.349294,48.859408,,
1500,"immeuble, 17 rue des Lombards",2.349378,48.859203,,
1501,"immeuble, 28-30-32 quai d'Orléans",2.35395,48.852031,,
1502,"immeuble, 6 rue Quincampoix",2.349647,48.859372,,
1503,"immeuble, 6 quai d'Orléans",2.355656,48.851339,,
1504,"immeuble, 8 rue Quincampoix",2.349722,48.859422,,
1505,"immeuble, 7 rue Quincampoix",2.349625,48.859519,,
1506,"immeuble, 9 rue Quincampoix",2.349606,48.859533,,
1507,"immeuble, 12 rue Quincampoix",2.349775,48.859514,,
1508,"immeuble, 10 rue Quincampoix",2.349756,48.859464,,
1509,"immeuble, 11 rue Quincampoix",2.349636,48.859561,,
1510,"immeuble, 14 rue Quincampoix",2.349872,48.859625,,
1511,"immeuble, 13 rue Quincampoix",2.349689,48.859633,,
1512,"immeuble, 18 rue Quincampoix",2.349947,48.859717,,
1513,"immeuble, 20 rue Quincampoix",2.349925,48.860036,,
1514,"immeuble, 15 rue Quincampoix",2.349756,48.859739,,
1515,"immeuble, 16 rue Quincampoix",2.349906,48.859689,,
1516,"immeuble, 36 rue Quincampoix",2.350442,48.860614,,
1517,"immeuble, 38 rue Quincampoix",2.350483,48.8607,,
1518,"immeuble, 25 rue Quincampoix, rue de La Reynie",2.349992,48.860175,,
1519,"immeuble, 27 rue Quincampoix",2.350442,48.860614,,
1520,"immeuble, 42 rue Quincampoix",2.350539,48.860897,,
1521,"immeuble, 43 rue Quincampoix",2.350408,48.860981,,
1522,"immeuble, 41 rue Quincampoix",2.350389,48.860911,,
1523,"immeuble, 55 rue Quincampoix",2.350622,48.861461,,
1524,"immeuble, 57 rue Quincampoix",2.350656,48.861525,,
1525,"immeuble, 59 rue Quincampoix",2.350633,48.861608,,
1526,"immeuble, 58 rue Quincampoix",2.350764,48.861369,,
1527,"immeuble, 61 rue Quincampoix",2.3507,48.861681,,
1528,"immeuble, 62 rue Quincampoix",2.350914,48.861658,,
1529,"immeuble, 60 rue Quincampoix",2.350858,48.861539,,
1530,"immeuble, 9 rue du Renard",2.351567,48.8581,,
1531,"immeuble, 64 rue Quincampoix, 65 rue Rambuteau",2.350956,48.861731,,
1532,"crèmerie, 63 rue Rambuteau, 143 rue Saint-Martin",2.351667,48.861667,,
1533,"immeuble, 8 rue Saint-Bon",2.350678,48.858419,,
1534,"maison, 3 rue Saint-Louis-en-l'Île",2.359614,48.850647,,
1535,"immeuble, 23 rue des Rosiers",2.358875,48.857367,,
1536,"maison, 133 rue Saint-Antoine",2.35985,48.855186,,
1537,"immeuble, 10 rue Saint-Louis-en-l'Île",2.358875,48.851042,,
1538,"immeuble, 35 rue Saint-Louis-en-l'Île, 21 rue des Deux-Ponts",2.356342,48.851819,,
1539,"immeuble, 61 rue Saint-Martin",2.350247,48.859139,,
1540,"immeuble, 57 rue Saint-Martin, 2-4 rue des Lombards",2.350131,48.859089,,
1541,"immeuble, 59 rue Saint-Martin",2.350228,48.859117,,
1542,"immeuble, 67 rue Saint-Martin",2.350292,48.859267,,
1543,"immeuble, 63 rue Saint-Martin",2.350269,48.859189,,
1544,"immeuble, 65 rue Saint-Martin",2.350281,48.859217,,
1545,"immeuble, 71 rue Saint-Martin",2.350356,48.859386,,
1546,"immeuble, 69 rue Saint-Martin",2.350311,48.859331,,
1547,"immeuble, 76 rue Saint-Martin, 78 rue de la Verrerie",2.350367,48.859025,,
1548,"immeuble, 73 rue Saint-Martin",2.350397,48.859422,,
1549,"immeuble, 75 rue Saint-Martin",2.350408,48.85945,,
1550,"immeuble, 77 rue Saint-Martin",2.350442,48.8595,,
1551,"immeuble, 79 rue Saint-Martin",2.350442,48.859533,,
1552,"immeuble, 84 rue Saint-Martin",2.350633,48.8595,,
1553,"immeuble, 81 rue Saint-Martin",2.350506,48.859592,,
1554,"immeuble, 83 rue Saint-Martin",2.350539,48.859633,,
1555,"immeuble, 88 rue Saint-Martin",2.350742,48.859669,,
1556,"immeuble, 89 rue Saint-Martin",2.350614,48.859775,,
1557,"immeuble, 86 rue Saint-Martin",2.350678,48.859556,,
1558,"immeuble, 87 rue Saint-Martin",2.350581,48.859731,,
1559,"immeuble, 94 rue Saint-Martin",2.350858,48.859894,,
1560,"immeuble, 96 rue Saint-Martin",2.350903,48.859944,,
1561,"immeuble, 90 rue Saint-Martin",2.350806,48.859789,,
1562,"immeuble, 92 rue Saint-Martin",2.350839,48.859839,,
1563,"immeuble, 100 rue Saint-Martin, 49 rue Saint-Merri",2.350944,48.86,,
1564,"immeuble, 111 rue Saint-Martin",2.350925,48.860458,,
1565,"immeuble, 98 rue Saint-Martin",2.350914,48.859972,,
1566,"immeuble, 115 rue Saint-Martin",2.351,48.860558,,
1567,"immeuble, 113 rue Saint-Martin",2.350944,48.860508,,
1568,"immeuble, 117 rue Saint-Martin",2.351011,48.8606,,
1569,"immeuble, 119 rue Saint-Martin",2.351053,48.860669,,
1570,"immeuble, 121 rue Saint-Martin",2.351086,48.860742,,
1571,"immeuble, 123 rue Saint-Martin",2.351139,48.860806,,
1572,"immeuble, 125 rue Saint-Martin",2.351161,48.860861,,
1573,"immeuble, 127 rue Saint-Martin",2.351192,48.860917,,
1574,"immeuble, 131 rue Saint-Martin, 26 rue de Venise",2.351267,48.8611,,
1575,"immeuble, 133 rue Saint-Martin",2.351311,48.861172,,
1576,"immeuble, 141 rue Saint-Martin",2.351481,48.861453,,
1577,"maison, 11 rue Saint-Merri",2.352972,48.859272,,
1578,"immeuble, 41 rue Saint-Merri",2.351214,48.859931,,
1579,"immeuble, 43 rue Saint-Merri",2.351169,48.859958,,
1580,"immeuble, 45 rue Saint-Merri",2.351128,48.859972,,
1581,"immeuble, 47 rue Saint-Merri",2.351042,48.859978,,
1582,"maison, 8 rue Saint-Paul, 18 rue des Lions-Saint-Paul",2.361375,48.852933,,
1583,"maison, 13 rue de Sévigné",2.3622,48.856097,,
1584,"maison, 2 rue Saint-Merri, 25 rue du Temple",2.353669,48.859125,,
1585,"immeuble, 62 rue de la Verrerie, 15 rue du Renard",2.351803,48.858531,,
1586,"immeuble, 70 rue de la Verrerie, 1 rue des Juges-Consuls",2.351225,48.858681,,
1587,"immeuble, 72 rue de la Verrerie",2.351161,48.858694,,
1588,"immeuble, 74 rue de la Verrerie",2.351075,48.85875,,
1589,"immeuble, 76 rue de la Verrerie",2.350806,48.858856,,
1590,"immeuble, 77 rue de la Verrerie, 13 rue du Renard",2.351664,48.858342,,
1591,"immeuble, 79 rue de la Verrerie",2.35145,48.858425,,
1592,"immeuble, 85 rue de la Verrerie",2.351128,48.858553,,
1593,"immeuble, 87 rue de la Verrerie",2.351011,48.858622,,
1594,"immeuble, 89 rue de la Verrerie",2.350892,48.858686,,
1595,"immeuble, 91 rue de la Verrerie, 12 rue Saint-Bon",2.350764,48.858731,,
1596,"immeuble, 93 rue de la Verrerie, 13 rue Saint-Bon",2.350644,48.858764,,
1597,"maison, 24 rue Vieille-du-Temple",2.357297,48.857042,,
1598,"maison, 36 rue Vieille-du-Temple",2.357792,48.857678,,
1599,"maison, 44 rue Vieille-du-Temple, 52 rue des Rosiers",2.358208,48.857953,,
1600,"immeuble, 2bis place des Vosges, 16 rue de Birague",2.365686,48.854861,,
1601,hôtel du Jeu de Paume,2.356181,48.852058,,
1602,maison de Jacques Cœur,2.356031,48.858992,,
1603,"boucherie, 2 rue Perdonnet, 24 rue Cail",2.359444,48.882778,,
1604,Débit de boisson,2.348611,48.876667,,
1605,hôtel Chéret,2.348056,48.872972,,
1606,hôtel Leblanc-Barbedienne,2.362917,48.872417,,
1607,hôtel Bertin,2.350417,48.872639,,
1608,"immeuble, 14 Rue d'Abbeville",2.34975,48.879167,,
1609,"maison, 29 rue de Paradis",2.351642,48.875061,,
1610,hôtel de Raguse,2.349167,48.8755,,
1611,"immeuble, 101 rue du Faubourg-Saint-Denis",2.355461,48.874792,,
1612,"immeuble, 103 rue du Faubourg-Saint-Denis",2.355536,48.874933,,
1613,"immeuble, 99 rue du Faubourg-Saint-Denis",2.355367,48.874644,,
1614,"boulangerie, 45 rue Popincourt",2.375833,48.859444,,
1615,"boulangerie, 153 rue de la Roquette, 41 rue de la Folie-Regnault",2.386667,48.859444,,
1616,"immeuble, 105 rue du Faubourg-Saint-Denis",2.355614,48.875094,,
1617,hôtel de Mortagne,2.378247,48.853647,,
1618,café-bar « Le Carrefour »,2.3775,48.853333,,
1619,Charcuterie,2.368056,48.859444,,
1620,"immeuble, 57 boulevard Richard-Lenoir",2.371667,48.859722,,
1621,"immeuble, 136, 138 rue Amelot, 7 rue Jean-Pierre-Timbaud",2.366667,48.865,,
1622,"immeuble, 7 avenue de la République",2.367778,48.866667,,
1623,restaurant « Chardenoux »,2.385278,48.8525,,
1624,"maison, 71 rue de la Roquette",2.376944,48.856667,,
1625,"maison, 12 rue Saint-Bernard",2.381667,48.851389,,
1626,"boulangerie, 19 rue Montgallet",2.3875,48.843611,,
1627,barrière du Trône,2.398333,48.848056,,
1628,"boulangerie, 2 rue Émilio-Castelar, 85bis rue de Charenton",2.375,48.849167,,
1629,Charcuterie,2.373056,48.846667,,
1630,édicule Guimard,2.395139,48.847778,,
1631,pavillon de chasse du duc de Guise,2.391522,48.843341,,
1632,pavillon de la barrière d'eau,2.37538,48.83959,,
1633,"maison, 3 rue des Gobelins",2.351944,48.835833,,
1634,usine élévatrice des eaux de la Villette,2.390833,48.893056,,
1635,"boulangerie, 34 avenue de Choisy",2.363333,48.822222,,
1636,bains d'Odessa,2.324526,48.842894,,
1637,Mobilier national,2.350833,48.833611,,
1638,pavillon Jean de Julienne,2.354722,48.836389,,
1639,"boulangerie, 105 rue Vercingétorix",2.313889,48.834444,,
1640,"immeuble, 31-31bis rue Campagne-Première, passage d'Enfer",2.331518,48.838873,,
1641,"boulangerie-pâtisserie, 155 rue d'Alésia, 3 rue Furtado-Heine",2.319444,48.830278,,
1642,"boulangerie-pâtisserie, 45 rue Raymond-Losserand, 124 rue du Château",2.320278,48.835,,
1643,immeuble 7 rue Méchain,2.340493,48.835478,,
1644,"immeuble, 3 rue de la Cité-Universitaire",2.341434,48.820902,,
1645,"immeuble, 7 rue Lebouis, 2 impasse Lebouis",2.321798,48.8367,,
1646,Studio Raspail,2.329718,48.840689,,
1647,Librairie,2.326389,48.835278,,
1648,hôtel Fontaine,2.334286,48.835946,,
1649,maison Guggenbühl,2.335131,48.82304,,
1650,relais de poste de la Barrière d'Enfer,2.334469,48.836112,,
1651,"immeuble, 108 rue d'Alésia, 40 rue des Plantes",2.322605,48.829494,,
1652,maison Ozenfant,2.332403,48.823683,,
1653,"boucherie, 4 rue d'Alleray",2.300556,48.838611,,
1654,"boucherie, 178 rue de la Convention",2.294167,48.838056,1907-01-01T00:00:00Z,
1655,Aviatic Bar,2.293889,48.835833,,
1656,boulangerie-pâtisserie-confiserie,2.296389,48.847778,,
1657,"boulangerie, 108 rue Blomet",2.299444,48.840556,,
1658,café « Le Relais du métro »,2.288889,48.854444,,
1659,"crèmerie, 10 rue Lecourbe",2.31,48.845,,
1660,"boulangerie, 70bis rue Dutot",2.307778,48.837778,,
1661,"immeuble, 6 à 10 rue de la Cavalerie",2.300556,48.849444,,
1662,immeuble Paquebot de Pierre Patout,2.280278,48.835556,,
1663,"crèmerie, 124 rue Saint-Charles",2.283333,48.844167,,
1664,service technique des constructions navales,2.281111,48.835278,,
1665,"boulangerie, 53 rue de la Tour",2.28,48.860833,,
1666,"café-bar, 5 rue Mesnil",2.285,48.869167,,
1667,atelier du ferronnier Brandt,2.256638889,48.83980556,,
1668,boucherie « Lamartine »,2.276944,48.866111,,
1669,"crèmerie, 28 rue des Sablons",2.282778,48.865,,
1670,centre de secours Dauphine,2.284248,48.868567,,
1671,"crèmerie, 169 rue de la Pompe",2.282778,48.870278,,
1672,hôtel Guadet,2.2565,48.84036111,,
1673,école du Sacré-Cœur,2.260416667,48.84058333,,
1674,hôtel Véron,2.267527778,48.84758333,,
1675,hôtel de Monpelas,2.289461,48.872531,,
1676,"immeubles 1, 3- 5, 7, 4-6, 10, 12 rue Mallet-Stevens/9 rue du Docteur-Blanche",2.2665,48.85466667,,
1677,immeuble de la Fondation Thiers,2.279017,48.870856,,
1678,hôtel du 5 place d'Iéna,2.293053,48.864514,,
1679,"hôtel, 16 rue de la Faisanderie",2.276753,48.870163,,
1680,"immeuble, 25bis rue Benjamin-Franklin",2.286083333,48.869091667,,
1681,Fleuriste « Orève »,2.275,48.860278,,
1682,immeubles Agar,2.273888889,48.85161111,,
1683,immeuble Jassédé,2.266527778,48.84169444,,
1684,laboratoire d'aérodynamisme de Gustave Eiffel,2.263027778,48.84230556,,
1688,maison-atelier des sculpteurs Martel,2.266138889,48.85488889,,
1689,monument d'Aguesseau,2.268594,48.847387,1753-01-01T00:00:00Z,
1690,"pavillon, 12 avenue des Tilleuls, rue Pierre-Guérin",2.263975,48.850911,,
1691,"immeubles, 3ter et 6 villa de Beauséjour, 11bis boulevard de Beauséjour",2.272013,48.857462,,
1692,Crémerie-épicerie,2.298611,48.881389,,
1693,restaurant Prunier,2.291663,48.872531,,
1694,"immeuble, 27 avenue Georges-Mandel",2.282597,48.863183,,
1695,"boulangerie, 48 rue Caulaincourt",2.334722,48.889167,,
1696,"boulangerie, 128 rue Lamarck",2.333333,48.890833,,
1697,hôtel Gourron dit «Alvarez»,2.300556,48.888333,,
1698,usine électrique,2.321944,48.883889,,
1699,café-bar « Le Pigalle »,2.337222,48.8825,,
1700,"immeuble, 43 bis rue Damrémont",2.333889,48.890056,,
1701,"boulangerie, 159 rue Ordener, 31 rue Montcalm",2.338056,48.893333,,
1702,"boulangerie, 114 avenue de Flandre",2.378611,48.891944,,
1703,"boulangerie, 83 rue de Crimée",2.385,48.883333,,
1704,"immeuble, 152 avenue de Flandre",2.381608,48.894051,,
1705,Charcuterie,2.403333,48.859722,,
1706,maison du gardien,2.242531,48.847131,,
1707,"boucherie, 6 rue Mouffetard",2.349167,48.844722,,
1708,boucherie « Terrenoire »,2.344167,48.845556,,
1709,"boutique, 6 rue Frédéric-Sauton",2.349167,48.851111,,
1710,"boulangerie-pâtisserie, 16 rue des Fossés-Saint-Jacques",2.343889,48.845833,,
1711,"boulangerie, 14 rue Monge",2.349722,48.848889,,
1712,Charcuterie,2.3425,48.845833,,
1713,collège des Écossais,2.350603,48.845858,,
1714,collège Fortet,2.346611,48.847089,,
